generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
141000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.19393,0.0620593,0.2417,0
141000,Scleria_laxiflora_SC446,NA,43.0505,0.713389,-0.0664361,1.86795,0
141000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,34.5049,0.587522,0.00517279,0.178246,0
142000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.25459,0.0175269,0.25024,0
142000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,34.7418,0.915474,-0.0736947,0.000872935,0
143000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.262766,0.00745437,0.19915,0
143000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,34.7962,0.629999,-0.0264311,0.0624568,0
144000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.15508,0.0180226,0.0826556,0
144000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,34.9009,0.581531,0.0157391,0.120154,0
145000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.161251,0.0281612,0.131042,0
145000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,33.631,0.921397,-0.0784843,0.111526,0
145000,Scleria_goossensii_SC134,Scleria_lacustris_SC004,25.886,0.189489,-0.00165419,0.0965811,0
146000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.218937,0.055273,0.282673,0
146000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,31.6842,1.00411,-0.052815,0.0440494,0
147000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.232109,0.015922,0.247564,0
147000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,31.1167,0.56246,0.00212206,0.126365,0
148000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.237372,0.011254,0.248464,0
148000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,33.7492,0.579393,0.0178095,0.224947,0
149000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.225353,0.0559113,0.335218,0
149000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,29.8649,0.560917,0.0127893,0.235271,0
150000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.200956,0.0745444,0.333832,0
150000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,34.4811,0.868726,-0.0480273,0.0472349,0
151000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.142289,0.0300108,0.0513168,0
151000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,33.9157,0.526608,0.0258053,0.111026,0
152000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.20726,0.0113375,0.184824,0
152000,Scleria_ankaratrensis_SC022,Scleria_bourgeaui_SC313,35.0234,0.417719,0.0201697,0.0217667,0
153000,Scleria_abortiva_SC226,Scleria_brownii_SC059,0,0.274171,0.0294374,0.390133,0
